"idUsuario";"reputacao";"respostas";"perguntas";"comentariospergunta";"comentariosresposta";"comunidade"
"1_1591";"11";"1";"0";"0";"0";"BIO"
"1_1643";"11";"0";"1";"0";"0";"BIO"
"1_1666";"11";"0";"1";"1";"0";"BIO"
"1_1697";"11";"1";"0";"0";"0";"BIO"
"1_1792";"11";"0";"1";"1";"0";"BIO"
"1_1892";"11";"0";"1";"0";"0";"BIO"
"1_2962";"11";"1";"0";"0";"0";"BIO"
"1_2988";"11";"1";"0";"0";"0";"BIO"
"1_3003";"11";"1";"0";"0";"0";"BIO"
"1_3044";"11";"0";"1";"0";"0";"BIO"
"1_3054";"11";"1";"0";"0";"0";"BIO"
"1_3058";"11";"0";"1";"0";"0";"BIO"
"1_3096";"11";"0";"1";"0";"0";"BIO"
"1_3170";"11";"0";"2";"0";"0";"BIO"
"1_3207";"11";"0";"1";"0";"0";"BIO"
"1_3264";"11";"1";"1";"3";"0";"BIO"
"1_3316";"11";"0";"1";"2";"0";"BIO"
"1_3358";"11";"0";"1";"0";"0";"BIO"
"1_3364";"11";"1";"0";"0";"0";"BIO"
"1_3397";"11";"1";"0";"0";"0";"BIO"
"1_3415";"11";"0";"1";"0";"1";"BIO"
"1_3427";"11";"1";"0";"0";"0";"BIO"
"1_3444";"11";"1";"0";"0";"1";"BIO"
"1_3504";"11";"1";"0";"0";"0";"BIO"
"1_3536";"11";"1";"0";"0";"0";"BIO"
"1_3555";"11";"1";"0";"0";"0";"BIO"
"1_3569";"11";"0";"2";"0";"0";"BIO"
"1_3579";"11";"1";"0";"0";"0";"BIO"
"1_3720";"11";"0";"1";"2";"1";"BIO"
"1_3737";"11";"0";"1";"2";"0";"BIO"
"1_3758";"11";"2";"0";"0";"0";"BIO"
"1_3762";"11";"1";"0";"0";"0";"BIO"
"1_3801";"11";"0";"1";"1";"0";"BIO"
"1_3851";"11";"3";"0";"0";"0";"BIO"
"1_3879";"11";"1";"0";"0";"0";"BIO"
"1_3890";"11";"1";"0";"0";"0";"BIO"
"1_3983";"11";"1";"0";"0";"1";"BIO"
"1_3987";"11";"0";"1";"5";"0";"BIO"
"1_4033";"11";"1";"0";"0";"0";"BIO"
"1_4070";"11";"0";"1";"0";"2";"BIO"
"1_4076";"11";"2";"0";"0";"2";"BIO"
"1_4197";"11";"0";"1";"0";"0";"BIO"
"1_4222";"11";"1";"0";"0";"0";"BIO"
"1_4276";"11";"0";"1";"0";"0";"BIO"
"1_4291";"11";"1";"0";"0";"0";"BIO"
"1_4303";"11";"0";"1";"0";"0";"BIO"
"1_4370";"11";"0";"1";"0";"0";"BIO"
"1_4394";"11";"1";"0";"0";"0";"BIO"
"1_4453";"11";"1";"0";"0";"0";"BIO"
"1_4481";"11";"0";"1";"1";"1";"BIO"
"1_4520";"11";"0";"1";"0";"0";"BIO"
"1_4537";"11";"0";"1";"0";"1";"BIO"
"1_4570";"11";"1";"0";"0";"0";"BIO"
"1_4578";"11";"0";"1";"0";"0";"BIO"
"1_4582";"11";"1";"0";"0";"0";"BIO"
"1_4590";"11";"1";"0";"0";"0";"BIO"
"1_4635";"11";"1";"0";"0";"0";"BIO"
"1_4643";"11";"0";"1";"0";"0";"BIO"
"1_4683";"11";"1";"0";"0";"0";"BIO"
"1_4713";"11";"1";"0";"0";"0";"BIO"
"1_4714";"11";"2";"0";"0";"0";"BIO"
"1_4726";"11";"3";"0";"0";"0";"BIO"
"1_4742";"11";"1";"0";"0";"0";"BIO"
"1_4753";"11";"0";"1";"0";"0";"BIO"
"1_4756";"11";"2";"0";"0";"0";"BIO"
"1_4797";"11";"1";"0";"0";"0";"BIO"
"1_4810";"11";"0";"1";"2";"1";"BIO"
"1_4837";"11";"0";"1";"0";"0";"BIO"
"1_4845";"11";"1";"0";"0";"0";"BIO"
"1_4855";"11";"1";"0";"0";"0";"BIO"
"1_4886";"11";"1";"0";"0";"0";"BIO"
"1_4889";"11";"0";"1";"1";"0";"BIO"
"1_4892";"11";"0";"1";"0";"0";"BIO"
"1_4897";"11";"0";"1";"0";"0";"BIO"
"1_4944";"11";"0";"1";"0";"2";"BIO"
"1_4949";"11";"0";"1";"0";"0";"BIO"
"1_4967";"11";"1";"0";"0";"0";"BIO"
"1_5003";"11";"1";"0";"0";"0";"BIO"
"1_5014";"11";"0";"4";"2";"5";"BIO"
"1_5017";"11";"0";"1";"0";"0";"BIO"
"1_5031";"11";"0";"1";"0";"0";"BIO"
"1_5038";"11";"0";"1";"0";"0";"BIO"
"1_5068";"11";"1";"0";"0";"0";"BIO"
"1_5071";"11";"0";"1";"0";"0";"BIO"
"1_5078";"11";"0";"1";"0";"0";"BIO"
"1_5098";"11";"1";"0";"0";"0";"BIO"
"1_5202";"11";"0";"1";"1";"0";"BIO"
"1_5212";"11";"0";"1";"0";"3";"BIO"
"1_5248";"11";"1";"0";"0";"0";"BIO"
"1_5276";"11";"0";"1";"0";"0";"BIO"
"1_5296";"11";"1";"0";"0";"0";"BIO"
"1_5299";"11";"0";"1";"0";"0";"BIO"
"1_5363";"11";"1";"0";"0";"0";"BIO"
"1_5373";"11";"1";"0";"0";"1";"BIO"
"1_5405";"11";"1";"0";"0";"0";"BIO"
"1_5411";"11";"0";"1";"0";"0";"BIO"
"1_5441";"11";"0";"1";"0";"0";"BIO"
"1_5489";"11";"0";"1";"2";"1";"BIO"
"1_5551";"11";"1";"0";"0";"0";"BIO"
"1_5559";"11";"1";"0";"0";"0";"BIO"
"1_5569";"11";"0";"1";"2";"1";"BIO"
"1_5577";"11";"1";"0";"0";"0";"BIO"
"1_5587";"11";"1";"0";"0";"0";"BIO"
"1_5589";"11";"1";"0";"0";"0";"BIO"
"1_5633";"11";"1";"0";"0";"0";"BIO"
"1_5644";"11";"1";"0";"0";"0";"BIO"
"1_5665";"11";"0";"1";"0";"0";"BIO"
"1_5714";"11";"0";"1";"0";"1";"BIO"
"1_5744";"11";"1";"0";"0";"0";"BIO"
"1_5761";"11";"2";"0";"0";"0";"BIO"
"1_5792";"11";"2";"0";"0";"0";"BIO"
"1_5805";"11";"0";"1";"0";"0";"BIO"
"1_5879";"11";"1";"0";"0";"0";"BIO"
"1_5886";"11";"0";"1";"0";"0";"BIO"
"1_5889";"11";"1";"0";"0";"0";"BIO"
"1_5929";"11";"1";"0";"0";"1";"BIO"
"1_5991";"11";"0";"1";"0";"1";"BIO"
"1_5997";"11";"0";"1";"0";"0";"BIO"
"1_6051";"11";"0";"1";"0";"0";"BIO"
"1_6054";"11";"2";"0";"0";"0";"BIO"
"1_6095";"11";"0";"1";"0";"0";"BIO"
"1_6106";"11";"0";"1";"0";"0";"BIO"
"1_6117";"11";"0";"1";"0";"0";"BIO"
"1_6122";"11";"0";"1";"1";"0";"BIO"
"1_6136";"11";"0";"1";"0";"0";"BIO"
"1_6175";"11";"0";"1";"0";"0";"BIO"
"1_6195";"11";"0";"2";"0";"0";"BIO"
"1_6211";"11";"1";"0";"0";"0";"BIO"
"1_6224";"11";"1";"0";"0";"0";"BIO"
"1_6229";"11";"0";"1";"0";"0";"BIO"
"1_6247";"11";"1";"0";"0";"0";"BIO"
"1_6261";"11";"1";"0";"0";"0";"BIO"
"1_877";"11";"1";"1";"2";"0";"BIO"
"1_4629";"10";"0";"2";"0";"0";"BIO"
"1_5736";"10";"0";"2";"1";"1";"BIO"
"1_1285";"9";"0";"1";"0";"1";"BIO"
"1_1634";"9";"0";"1";"0";"0";"BIO"
"1_1829";"9";"1";"0";"0";"0";"BIO"
"1_1873";"9";"0";"1";"0";"0";"BIO"
"1_3098";"9";"0";"1";"0";"0";"BIO"
"1_3470";"9";"0";"1";"1";"0";"BIO"
"1_3822";"9";"1";"0";"0";"0";"BIO"
"1_3835";"9";"1";"0";"0";"0";"BIO"
"1_4386";"9";"0";"1";"5";"1";"BIO"
"1_5033";"9";"1";"0";"0";"0";"BIO"
"1_5066";"9";"2";"0";"0";"0";"BIO"
"1_5385";"9";"2";"0";"0";"0";"BIO"
"1_3163";"8";"0";"1";"0";"0";"BIO"
"1_3461";"8";"0";"1";"0";"1";"BIO"
"1_3490";"8";"0";"1";"0";"1";"BIO"
"1_3607";"8";"0";"1";"0";"0";"BIO"
"1_3903";"8";"0";"1";"0";"1";"BIO"
"1_4107";"8";"0";"1";"0";"2";"BIO"
"1_4128";"8";"0";"1";"0";"0";"BIO"
"1_4279";"8";"0";"1";"0";"1";"BIO"
"1_4418";"8";"0";"1";"0";"1";"BIO"
"1_4738";"8";"0";"1";"0";"0";"BIO"
"1_4830";"8";"0";"1";"0";"0";"BIO"
"1_5029";"8";"0";"1";"0";"2";"BIO"
"1_5141";"8";"0";"1";"0";"1";"BIO"
"1_5196";"8";"0";"1";"2";"0";"BIO"
"1_5216";"8";"0";"1";"1";"1";"BIO"
"1_5419";"8";"0";"1";"1";"1";"BIO"
"1_5529";"8";"0";"1";"1";"0";"BIO"
"1_5553";"8";"0";"1";"0";"0";"BIO"
"1_5649";"8";"0";"1";"0";"0";"BIO"
"1_5902";"8";"0";"1";"0";"0";"BIO"
"1_6058";"8";"0";"2";"0";"3";"BIO"
"1_6072";"8";"0";"1";"0";"1";"BIO"
"1_6213";"8";"0";"1";"0";"0";"BIO"
"1_4079";"7";"0";"2";"1";"2";"BIO"
"1_4377";"7";"1";"1";"0";"0";"BIO"
"1_4409";"7";"0";"1";"0";"0";"BIO"
"1_4541";"7";"0";"1";"3";"10";"BIO"
"1_4679";"7";"0";"1";"0";"0";"BIO"
"1_6056";"7";"0";"3";"1";"0";"BIO"
"1_1052";"6";"0";"1";"1";"0";"BIO"
"1_1090";"6";"0";"1";"0";"0";"BIO"
"1_1162";"6";"0";"1";"0";"0";"BIO"
"1_1672";"6";"0";"1";"0";"0";"BIO"
"1_2943";"6";"0";"1";"0";"0";"BIO"
"1_3085";"6";"0";"1";"1";"2";"BIO"
"1_3100";"6";"0";"1";"1";"0";"BIO"
"1_3109";"6";"0";"1";"0";"0";"BIO"
"1_3129";"6";"0";"1";"0";"1";"BIO"
"1_3239";"6";"0";"1";"0";"0";"BIO"
"1_3240";"6";"0";"1";"0";"0";"BIO"
"1_3242";"6";"0";"1";"1";"0";"BIO"
"1_3369";"6";"0";"1";"0";"0";"BIO"
"1_3376";"6";"0";"1";"2";"0";"BIO"
"1_3463";"6";"0";"1";"0";"4";"BIO"
"1_3515";"6";"0";"1";"2";"0";"BIO"
"1_3593";"6";"0";"1";"0";"0";"BIO"
"1_3599";"6";"0";"2";"2";"5";"BIO"
"1_3605";"6";"0";"1";"0";"0";"BIO"
"1_3606";"6";"0";"1";"0";"0";"BIO"
"1_3617";"6";"0";"1";"0";"2";"BIO"
"1_3669";"6";"0";"1";"0";"0";"BIO"
"1_3767";"6";"0";"1";"0";"0";"BIO"
"1_3777";"6";"0";"1";"0";"0";"BIO"
"1_3813";"6";"0";"1";"2";"1";"BIO"
"1_3850";"6";"0";"1";"0";"0";"BIO"
"1_3936";"6";"0";"1";"0";"0";"BIO"
"1_4057";"6";"0";"1";"0";"0";"BIO"
"1_4087";"6";"0";"1";"1";"0";"BIO"
"1_4092";"6";"0";"1";"0";"0";"BIO"
"1_4099";"6";"0";"1";"1";"0";"BIO"
"1_4106";"6";"0";"1";"0";"0";"BIO"
"1_4166";"6";"1";"1";"0";"0";"BIO"
"1_4281";"6";"0";"1";"0";"0";"BIO"
"1_4339";"6";"0";"1";"0";"0";"BIO"
"1_4360";"6";"0";"1";"0";"0";"BIO"
"1_4413";"6";"0";"1";"0";"0";"BIO"
"1_4424";"6";"0";"1";"0";"0";"BIO"
"1_4677";"6";"0";"2";"0";"0";"BIO"
"1_4711";"6";"0";"1";"0";"0";"BIO"
"1_4719";"6";"0";"1";"0";"0";"BIO"
"1_4769";"6";"0";"1";"0";"0";"BIO"
"1_4793";"6";"0";"1";"0";"0";"BIO"
"1_4796";"6";"0";"1";"0";"0";"BIO"
"1_4832";"6";"0";"1";"0";"0";"BIO"
"1_4846";"6";"0";"1";"0";"0";"BIO"
"1_4854";"6";"0";"1";"0";"0";"BIO"
"1_4863";"6";"0";"1";"0";"0";"BIO"
"1_4865";"6";"0";"1";"0";"0";"BIO"
"1_4868";"6";"0";"1";"1";"0";"BIO"
"1_4881";"6";"0";"1";"0";"0";"BIO"
"1_4891";"6";"0";"1";"0";"0";"BIO"
"1_4916";"6";"0";"1";"1";"0";"BIO"
"1_4942";"6";"0";"1";"0";"0";"BIO"
"1_4984";"6";"0";"1";"0";"0";"BIO"
"1_4990";"6";"0";"1";"1";"0";"BIO"
"1_5012";"6";"0";"1";"1";"0";"BIO"
"1_5013";"6";"0";"1";"2";"0";"BIO"
"1_5026";"6";"0";"1";"0";"0";"BIO"
"1_5090";"6";"0";"1";"0";"0";"BIO"
"1_5112";"6";"0";"1";"1";"0";"BIO"
"1_5127";"6";"0";"1";"0";"0";"BIO"
"1_5146";"6";"0";"1";"0";"0";"BIO"
"1_5168";"6";"0";"1";"1";"0";"BIO"
"1_5179";"6";"0";"2";"0";"0";"BIO"
"1_5292";"6";"0";"1";"0";"0";"BIO"
"1_5328";"6";"0";"2";"0";"0";"BIO"
"1_5347";"6";"0";"1";"0";"0";"BIO"
"1_5360";"6";"0";"1";"0";"0";"BIO"
"1_5420";"6";"0";"1";"0";"0";"BIO"
"1_5443";"6";"0";"1";"3";"0";"BIO"
"1_5447";"6";"0";"1";"1";"0";"BIO"
"1_5484";"6";"0";"2";"1";"0";"BIO"
"1_5517";"6";"0";"1";"1";"0";"BIO"
"1_5518";"6";"0";"1";"0";"0";"BIO"
"1_5571";"6";"0";"1";"0";"0";"BIO"
"1_5616";"6";"0";"2";"1";"1";"BIO"
"1_5636";"6";"0";"1";"0";"2";"BIO"
"1_5664";"6";"0";"1";"0";"0";"BIO"
"1_5708";"6";"0";"1";"0";"1";"BIO"
"1_5709";"6";"0";"1";"0";"0";"BIO"
"1_5715";"6";"0";"1";"0";"0";"BIO"
"1_5730";"6";"0";"1";"0";"0";"BIO"
"1_5762";"6";"0";"1";"0";"0";"BIO"
"1_5843";"6";"0";"1";"0";"0";"BIO"
"1_5850";"6";"0";"1";"1";"0";"BIO"
"1_5853";"6";"0";"1";"0";"0";"BIO"
"1_5880";"6";"0";"1";"0";"0";"BIO"
"1_5908";"6";"0";"1";"0";"1";"BIO"
"1_5911";"6";"0";"1";"0";"0";"BIO"
"1_5933";"6";"0";"2";"0";"5";"BIO"
"1_6000";"6";"0";"1";"0";"0";"BIO"
"1_6035";"6";"0";"1";"0";"1";"BIO"
"1_6037";"6";"0";"1";"0";"0";"BIO"
"1_6039";"6";"0";"1";"0";"0";"BIO"
"1_6147";"6";"0";"1";"0";"3";"BIO"
"1_6155";"6";"0";"1";"0";"0";"BIO"
"1_6191";"6";"0";"1";"0";"0";"BIO"
"1_6199";"6";"0";"1";"0";"0";"BIO"
"1_6202";"6";"0";"1";"1";"2";"BIO"
"1_6208";"6";"0";"1";"0";"0";"BIO"
"1_6260";"6";"0";"1";"0";"0";"BIO"
"1_923";"6";"0";"1";"1";"0";"BIO"
"1_4566";"5";"1";"1";"0";"0";"BIO"
"1_5796";"5";"0";"2";"1";"0";"BIO"
"1_3125";"4";"0";"1";"0";"0";"BIO"
"1_3917";"4";"0";"1";"0";"0";"BIO"
"1_5106";"4";"0";"1";"0";"0";"BIO"
"1_5349";"4";"0";"2";"0";"0";"BIO"
"1_5430";"4";"0";"1";"2";"0";"BIO"
"1_5526";"4";"1";"1";"0";"0";"BIO"
"1_6124";"4";"0";"2";"0";"1";"BIO"
"1_942";"4";"0";"1";"1";"0";"BIO"
"1_3034";"3";"0";"1";"0";"2";"BIO"
"1_3169";"3";"0";"1";"1";"1";"BIO"
"1_3175";"3";"0";"1";"0";"0";"BIO"
"1_3329";"3";"0";"1";"0";"0";"BIO"
"1_3939";"3";"0";"1";"1";"4";"BIO"
"1_4157";"3";"0";"1";"1";"1";"BIO"
"1_4285";"3";"0";"1";"0";"5";"BIO"
"1_4461";"3";"0";"1";"1";"0";"BIO"
"1_4615";"3";"0";"1";"1";"1";"BIO"
"1_5223";"3";"0";"1";"0";"1";"BIO"
"1_5289";"3";"0";"1";"0";"0";"BIO"
"1_5306";"3";"0";"1";"0";"0";"BIO"
"1_5453";"3";"0";"1";"1";"1";"BIO"
"1_5781";"3";"0";"1";"0";"5";"BIO"
"1_6188";"3";"0";"1";"0";"0";"BIO"
"1_1804";"2";"0";"2";"0";"1";"BIO"
"1_1310";"1";"2";"0";"0";"3";"BIO"
"1_1495";"1";"1";"0";"0";"0";"BIO"
"1_1503";"1";"1";"0";"0";"0";"BIO"
"1_1616";"1";"1";"0";"0";"0";"BIO"
"1_1633";"1";"0";"1";"0";"0";"BIO"
"1_1659";"1";"1";"0";"0";"0";"BIO"
"1_1866";"1";"1";"0";"0";"0";"BIO"
"1_1878";"1";"1";"0";"0";"0";"BIO"
"1_1923";"1";"1";"0";"0";"1";"BIO"
"1_3025";"1";"1";"0";"0";"0";"BIO"
"1_3039";"1";"1";"0";"0";"0";"BIO"
"1_3047";"1";"0";"1";"0";"0";"BIO"
"1_3087";"1";"1";"0";"0";"0";"BIO"
"1_3134";"1";"1";"0";"0";"0";"BIO"
"1_3151";"1";"1";"0";"0";"0";"BIO"
"1_3161";"1";"0";"1";"0";"0";"BIO"
"1_3221";"1";"0";"1";"6";"0";"BIO"
"1_3332";"1";"1";"0";"0";"0";"BIO"
"1_3339";"1";"0";"1";"0";"0";"BIO"
"1_3342";"1";"1";"0";"0";"0";"BIO"
"1_3353";"1";"0";"1";"0";"0";"BIO"
"1_3371";"1";"0";"1";"0";"0";"BIO"
"1_3373";"1";"0";"1";"1";"0";"BIO"
"1_3386";"1";"1";"0";"0";"0";"BIO"
"1_3442";"1";"1";"0";"0";"0";"BIO"
"1_3464";"1";"1";"0";"0";"0";"BIO"
"1_3469";"1";"0";"1";"0";"0";"BIO"
"1_3516";"1";"1";"0";"0";"0";"BIO"
"1_3521";"1";"0";"1";"0";"0";"BIO"
"1_3531";"1";"0";"0";"1";"0";"BIO"
"1_3544";"1";"1";"0";"0";"0";"BIO"
"1_3564";"1";"0";"1";"0";"0";"BIO"
"1_3580";"1";"0";"1";"1";"0";"BIO"
"1_3604";"1";"1";"0";"0";"0";"BIO"
"1_3638";"1";"0";"1";"0";"0";"BIO"
"1_3648";"1";"0";"1";"0";"0";"BIO"
"1_3661";"1";"1";"0";"0";"0";"BIO"
"1_3701";"1";"0";"1";"0";"0";"BIO"
"1_3715";"1";"1";"0";"0";"0";"BIO"
"1_3789";"1";"0";"1";"0";"0";"BIO"
"1_3854";"1";"1";"0";"0";"0";"BIO"
"1_3861";"1";"0";"1";"0";"0";"BIO"
"1_3883";"1";"1";"0";"0";"0";"BIO"
"1_3895";"1";"0";"1";"0";"0";"BIO"
"1_3897";"1";"1";"0";"0";"0";"BIO"
"1_3900";"1";"1";"0";"0";"0";"BIO"
"1_3907";"1";"1";"0";"0";"0";"BIO"
"1_3921";"1";"0";"1";"0";"0";"BIO"
"1_3940";"1";"1";"0";"0";"0";"BIO"
"1_3949";"1";"1";"0";"0";"0";"BIO"
"1_3957";"1";"0";"1";"0";"0";"BIO"
"1_3991";"1";"0";"1";"1";"0";"BIO"
"1_4011";"1";"0";"1";"0";"0";"BIO"
"1_4021";"1";"1";"0";"0";"0";"BIO"
"1_4060";"1";"0";"1";"0";"0";"BIO"
"1_4090";"1";"1";"0";"0";"0";"BIO"
"1_4102";"1";"0";"1";"0";"0";"BIO"
"1_4118";"1";"0";"1";"1";"0";"BIO"
"1_4132";"1";"1";"0";"0";"0";"BIO"
"1_4142";"1";"1";"0";"0";"0";"BIO"
"1_4178";"1";"1";"0";"0";"0";"BIO"
"1_4201";"1";"0";"1";"0";"0";"BIO"
"1_4213";"1";"1";"0";"0";"0";"BIO"
"1_4241";"1";"1";"0";"0";"0";"BIO"
"1_4243";"1";"1";"0";"0";"0";"BIO"
"1_4288";"1";"1";"0";"0";"0";"BIO"
"1_4297";"1";"0";"1";"0";"0";"BIO"
"1_4326";"1";"0";"2";"0";"0";"BIO"
"1_4337";"1";"1";"0";"0";"0";"BIO"
"1_4345";"1";"0";"1";"0";"0";"BIO"
"1_4351";"1";"2";"0";"0";"0";"BIO"
"1_4375";"1";"0";"1";"0";"0";"BIO"
"1_4414";"1";"0";"1";"0";"0";"BIO"
"1_4469";"1";"0";"1";"0";"0";"BIO"
"1_4473";"1";"0";"1";"0";"1";"BIO"
"1_4556";"1";"1";"0";"0";"0";"BIO"
"1_4601";"1";"0";"1";"2";"0";"BIO"
"1_4630";"1";"0";"1";"1";"1";"BIO"
"1_4637";"1";"1";"0";"0";"0";"BIO"
"1_4651";"1";"0";"1";"0";"0";"BIO"
"1_4661";"1";"0";"1";"0";"0";"BIO"
"1_4663";"1";"2";"0";"0";"1";"BIO"
"1_4695";"1";"4";"0";"0";"0";"BIO"
"1_4704";"1";"1";"0";"0";"0";"BIO"
"1_4722";"1";"0";"1";"0";"0";"BIO"
"1_4725";"1";"1";"0";"0";"0";"BIO"
"1_4739";"1";"0";"0";"1";"0";"BIO"
"1_4741";"1";"1";"0";"0";"0";"BIO"
"1_4745";"1";"0";"1";"0";"0";"BIO"
"1_4760";"1";"1";"0";"0";"0";"BIO"
"1_4762";"1";"1";"0";"0";"0";"BIO"
"1_4770";"1";"0";"0";"1";"0";"BIO"
"1_4851";"1";"1";"0";"0";"0";"BIO"
"1_4853";"1";"0";"1";"0";"0";"BIO"
"1_4862";"1";"1";"0";"0";"1";"BIO"
"1_4875";"1";"1";"0";"0";"0";"BIO"
"1_4902";"1";"0";"0";"1";"0";"BIO"
"1_4913";"1";"1";"0";"0";"0";"BIO"
"1_4920";"1";"0";"0";"1";"0";"BIO"
"1_4923";"1";"0";"1";"0";"0";"BIO"
"1_4938";"1";"1";"0";"0";"0";"BIO"
"1_495";"1";"1";"0";"0";"0";"BIO"
"1_4962";"1";"1";"0";"0";"1";"BIO"
"1_4980";"1";"0";"1";"0";"0";"BIO"
"1_4993";"1";"0";"1";"0";"0";"BIO"
"1_5015";"1";"0";"1";"0";"0";"BIO"
"1_5020";"1";"1";"0";"0";"0";"BIO"
"1_5046";"1";"0";"1";"0";"0";"BIO"
"1_5058";"1";"0";"0";"1";"0";"BIO"
"1_5061";"1";"1";"0";"0";"0";"BIO"
"1_5076";"1";"0";"0";"1";"0";"BIO"
"1_5086";"1";"0";"0";"1";"0";"BIO"
"1_5109";"1";"0";"1";"0";"0";"BIO"
"1_5117";"1";"1";"0";"0";"0";"BIO"
"1_5126";"1";"0";"1";"0";"0";"BIO"
"1_5134";"1";"0";"0";"1";"0";"BIO"
"1_5137";"1";"0";"1";"0";"0";"BIO"
"1_5142";"1";"0";"1";"0";"0";"BIO"
"1_5147";"1";"0";"1";"0";"0";"BIO"
"1_5189";"1";"1";"0";"0";"0";"BIO"
"1_5219";"1";"0";"1";"0";"0";"BIO"
"1_5265";"1";"1";"0";"0";"0";"BIO"
"1_5321";"1";"0";"1";"1";"0";"BIO"
"1_5336";"1";"1";"0";"0";"0";"BIO"
"1_5413";"1";"0";"1";"0";"0";"BIO"
"1_5429";"1";"0";"0";"1";"0";"BIO"
"1_5433";"1";"0";"0";"1";"0";"BIO"
"1_5479";"1";"0";"10";"5";"0";"BIO"
"1_5505";"1";"1";"0";"0";"0";"BIO"
"1_5519";"1";"0";"1";"0";"0";"BIO"
"1_5530";"1";"0";"1";"1";"0";"BIO"
"1_5549";"1";"1";"0";"0";"0";"BIO"
"1_5567";"1";"0";"1";"0";"0";"BIO"
"1_5579";"1";"1";"0";"0";"0";"BIO"
"1_5595";"1";"1";"0";"0";"0";"BIO"
"1_5599";"1";"0";"1";"0";"0";"BIO"
"1_5613";"1";"0";"1";"0";"0";"BIO"
"1_5628";"1";"0";"1";"0";"0";"BIO"
"1_5643";"1";"0";"0";"1";"0";"BIO"
"1_5647";"1";"1";"0";"0";"0";"BIO"
"1_5677";"1";"0";"1";"1";"0";"BIO"
"1_5688";"1";"0";"1";"0";"2";"BIO"
"1_5699";"1";"4";"0";"0";"1";"BIO"
"1_5707";"1";"0";"1";"0";"0";"BIO"
"1_5741";"1";"2";"0";"0";"1";"BIO"
"1_5750";"1";"0";"1";"0";"0";"BIO"
"1_5778";"1";"1";"0";"0";"0";"BIO"
"1_5790";"1";"0";"2";"4";"0";"BIO"
"1_5794";"1";"0";"1";"1";"2";"BIO"
"1_5800";"1";"0";"1";"0";"0";"BIO"
"1_5810";"1";"1";"0";"0";"0";"BIO"
"1_5832";"1";"2";"0";"0";"1";"BIO"
"1_5855";"1";"1";"0";"0";"0";"BIO"
"1_5870";"1";"1";"0";"0";"0";"BIO"
"1_5931";"1";"0";"1";"0";"0";"BIO"
"1_5987";"1";"0";"0";"1";"0";"BIO"
"1_5989";"1";"0";"1";"0";"0";"BIO"
"1_5990";"1";"0";"1";"2";"0";"BIO"
"1_6066";"1";"0";"1";"0";"0";"BIO"
"1_6070";"1";"0";"1";"0";"1";"BIO"
"1_6079";"1";"0";"1";"0";"0";"BIO"
"1_6080";"1";"1";"0";"0";"0";"BIO"
"1_6114";"1";"0";"2";"4";"0";"BIO"
"1_6126";"1";"0";"1";"1";"0";"BIO"
"1_6134";"1";"1";"0";"0";"0";"BIO"
"1_6178";"1";"1";"0";"0";"0";"BIO"
"1_6204";"1";"1";"0";"0";"0";"BIO"
"1_6220";"1";"0";"1";"1";"0";"BIO"
"1_6223";"1";"0";"1";"0";"0";"BIO"
"1_6240";"1";"1";"0";"0";"0";"BIO"
"1_6242";"1";"0";"1";"1";"0";"BIO"
"1_6251";"1";"0";"1";"1";"0";"BIO"
"1_6259";"1";"0";"1";"0";"0";"BIO"
"1_6269";"1";"0";"1";"1";"1";"BIO"
